[customer-core] 2022-08-14 09:19:22.091 DEBUG 176555 --- [nio-8110-exec-7] o.s.w.f.CommonsRequestLoggingFilter      : After request [GET /actuator/info, headers=[accept-encoding:"gzip", user-agent:"ReactorNetty/0.9.12.RELEASE", host:"Amrita:8110", accept:"application/vnd.spring-boot.actuator.v2+json, application/vnd.spring-boot.actuator.v1+json, application/json"]]
[policy-management-backend] 2022-08-14 09:20:01.641 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:01.806 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:01.972 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:01.976 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 30 
[customer-core] 2022-08-14 09:20:02.053 DEBUG 176555 --- [nio-8110-exec-9] o.s.w.f.CommonsRequestLoggingFilter      : Before request [GET /actuator/health, headers=[accept-encoding:"gzip", user-agent:"ReactorNetty/0.9.12.RELEASE", host:"Amrita:8110", accept:"application/vnd.spring-boot.actuator.v2+json, application/vnd.spring-boot.actuator.v1+json, application/json"]]
[customer-core] 2022-08-14 09:20:02.060 DEBUG 176555 --- [nio-8110-exec-9] o.s.w.f.CommonsRequestLoggingFilter      : After request [GET /actuator/health, headers=[accept-encoding:"gzip", user-agent:"ReactorNetty/0.9.12.RELEASE", host:"Amrita:8110", accept:"application/vnd.spring-boot.actuator.v2+json, application/vnd.spring-boot.actuator.v1+json, application/json"]]
[policy-management-backend] 2022-08-14 09:20:02.149 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:02.322 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:02.324 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 11 
[policy-management-backend] 2022-08-14 09:20:02.491 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:02.672 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:02.674 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 65 
[policy-management-backend] 2022-08-14 09:20:02.841 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:02.843 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 32 
[policy-management-backend] 2022-08-14 09:20:03.009 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:03.179 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:03.345 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:03.347 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 43 
[policy-management-backend] 2022-08-14 09:20:03.517 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:03.519 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 62 
[policy-management-backend] 2022-08-14 09:20:03.682 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:03.684 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 22 
[policy-management-backend] 2022-08-14 09:20:03.857 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:03.860 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 36 
[policy-management-backend] 2022-08-14 09:20:04.024 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:04.026 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 72 
[policy-management-backend] 2022-08-14 09:20:04.189 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:04.191 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 58 
[policy-management-backend] 2022-08-14 09:20:04.356 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:04.359 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 37 
[policy-management-backend] 2022-08-14 09:20:04.521 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:04.524 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 42 
[policy-management-backend] 2022-08-14 09:20:04.689 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:04.691 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 24 
[policy-management-backend] 2022-08-14 09:20:04.859 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:04.860 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 24 
[policy-management-backend] 2022-08-14 09:20:05.024 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:05.195 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:05.362 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:05.528 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:05.529 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 37 
[policy-management-backend] 2022-08-14 09:20:05.697 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:05.700 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 15 
[policy-management-backend] 2022-08-14 09:20:05.865 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:05.868 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 41 
[policy-management-backend] 2022-08-14 09:20:06.034 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:06.035 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 89 
[policy-management-backend] 2022-08-14 09:20:06.202 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:06.204 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 66 
[policy-management-backend] 2022-08-14 09:20:06.371 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:06.374 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 77 
[policy-management-backend] 2022-08-14 09:20:06.536 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:06.538 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 35 
[policy-management-backend] 2022-08-14 09:20:06.706 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:06.708 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 32 
[policy-management-backend] 2022-08-14 09:20:06.873 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:06.875 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 41 
[policy-management-backend] 2022-08-14 09:20:07.042 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:07.046 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 79 
[policy-management-backend] 2022-08-14 09:20:07.209 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:07.379 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:07.549 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:07.551 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 23 
[policy-management-backend] 2022-08-14 09:20:07.723 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:07.725 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 95 
[policy-management-backend] 2022-08-14 09:20:07.888 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:07.889 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 31 
[policy-management-backend] 2022-08-14 09:20:08.060 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:08.062 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 30 
[policy-management-backend] 2022-08-14 09:20:08.238 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:08.240 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 72 
[policy-management-backend] 2022-08-14 09:20:08.406 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:08.408 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 58 
[policy-management-backend] 2022-08-14 09:20:08.573 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:08.574 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 82 
[policy-management-backend] 2022-08-14 09:20:08.756 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:08.758 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 79 
[policy-management-backend] 2022-08-14 09:20:08.912 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:08.914 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 46 
[policy-management-backend] 2022-08-14 09:20:09.078 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:09.080 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 96 
[policy-management-backend] 2022-08-14 09:20:09.249 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:09.250 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 44 
[policy-management-backend] 2022-08-14 09:20:09.416 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:09.418 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 94 
[policy-management-backend] 2022-08-14 09:20:09.581 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:09.748 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:09.749 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 27 
[policy-management-backend] 2022-08-14 09:20:09.913 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:09.915 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 61 
[policy-management-backend] 2022-08-14 09:20:10.085 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:10.086 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 90 
[policy-management-backend] 2022-08-14 09:20:10.250 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:10.252 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 35 
[policy-management-backend] 2022-08-14 09:20:10.419 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:10.421 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 71 
[policy-management-backend] 2022-08-14 09:20:10.620 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:10.621 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 71 
[policy-management-backend] 2022-08-14 09:20:10.797 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:10.798 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 79 
[policy-management-backend] 2022-08-14 09:20:10.952 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:11.124 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:11.126 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 41 
[policy-management-backend] 2022-08-14 09:20:11.300 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:11.465 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:11.467 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 79 
[policy-management-backend] 2022-08-14 09:20:11.632 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:11.634 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 22 
[policy-management-backend] 2022-08-14 09:20:11.801 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:11.803 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 87 
[policy-management-backend] 2022-08-14 09:20:11.972 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:11.973 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 79 
[policy-management-backend] 2022-08-14 09:20:12.198 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:12.200 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 77 
[policy-management-backend] 2022-08-14 09:20:12.365 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:12.367 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 21 
[policy-management-backend] 2022-08-14 09:20:12.530 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:12.698 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:12.700 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 34 
[policy-management-backend] 2022-08-14 09:20:12.865 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - A new InsuranceQuoteRequestEvent has been received. 
[policy-management-backend] 2022-08-14 09:20:12.867 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  c.l.p.i.InsuranceQuoteRequestMessageConsumer - Processing duplicate insurance quote request with id 80 
